Company id,Company Legal Name,DBA Names,State,# of active Licenses,# of Pending Licenses,Primary Business Types,licenses_1_list_licenseNumber,Company emails,Company Phone,Websites,Social Sites,Establishment Address
aea37778-9214-45cf-a837-5fdd2249912e,ROCKY ROAD REMEDIES LLC,Rocky Road Thornton,CO,1,0,Retailer,402R-00633,info@rockyroadaurora.com,+17203242002,"https://rockyroad.com, https://rockyroad.com/thornton-recreational-dispensary-in-colorado","https://facebook.com/Rocky-Road-Thornton-100160198768173, https://instagram.com/rockyroadrxthornton, https://twitter.com/rockyroadmed, https://yelp.com/biz/rocky-road-thornton-thornton-2","3901 E 112th Ave unit g, Thornton, CO 80233, USA"
b12b4e20-29d5-4b1f-9d6f-582f96d94ee1,"Blue Whale Enterprises, Inc.",Cookies Albuquerque,NM,7,0,"Product Manufacturer, Distributor, Transporter, Cultivation, Retailer",CCD-2023-0214-001,info@cookiesnm.co,+15055485066,https://abq.cookies.co,"https://twitter.com/nm_cookies, https://tempe.cookies.co","1340 Broadway Blvd NE, Albuquerque, NM 87102, USA"
b494c9d6-46d6-4535-b5c5-0d2c3b31fc83,Nature Quest LLC,THC RECREATION STATION SALEM,OR,1,0,"Retailer, Delivery",05010044175634,naturequest@outlook.com,+15033918214,https://naturequestllc.com,"https://facebook.com/thesalemthcrecstation, https://instagram.com/thcrecreationstation, https://twitter.com/Nature_Questllc, https://yelp.com/biz/nature-quest-salem-2, https://naturequestllc.com/category/deals","1295 Oxford St SE, Salem, OR 97302, USA"
d177b2de-c354-4ca1-9128-8528433d7e98,Jolo Can LLC,Harbor House Collective,MA,5,0,"Cultivation, Delivery, Product Manufacturer, Retailer, Transporter, Distributor",MP281369,"gabriel@harborhousecollective.com, info@harborhousecollective.com",+16173367499,https://harborhousecollective.com,"https://instagram.com/harborhousecollective, https://twitter.com/HarborHouseMA, https://youtube.com/channel/UCsb50ch-vrggLw-ncCgNpAQ, https://harborhousecollective.com/order","80 Eastern Ave, Chelsea, MA 02150, USA"
16ded34b-ece4-48cb-b668-2055a4241eb1,Shambala Healing Center Inc,Mission Cannabis Club,CA,1,0,"Retailer, Delivery",C10-0000437-LIC,"alshawa0712@gmail.com, info@missioncannabisclub.com",+14159709333,https://missioncannabisclub.com,"https://facebook.com/missioncannaclub, https://instagram.com/missioncannaclub, https://linkedin.com/company/mission-cannabis-club/about, https://twitter.com/missioncannabis, https://yelp.com/biz/mission-cannabis-club-san-francisco-2, https://missioncannabisclub.com/order-delivery","2441 Mission St, San Francisco, CA 94110, USA"
1d0989b0-777d-456f-bc64-6baced0eec05,CANNABIS FOR HEALTH LLC,"PIG N WHISTLE, Pig 'N' Whistle",CO,2,0,Retailer,402-00934,info@pignwhistlemj.com,+17205423437,"https://pignwhistlemj.com, https://pignwhistlemj.com/about","https://instagram.com/pignwhistlecolfax, https://twitter.com/pignwhistlemj, https://yelp.com/biz/pig-n-whistle-denver-3, https://pignwhistlemj.com/menu?dtche%5Bcategory%5D=concentrates","4801 W Colfax Ave, Denver, CO 80204, USA"
20ce6ce0-4116-4729-98e3-34a850ba69ba,"Heka, Inc.",,MA,2,0,"Cultivation, Product Manufacturer, Retailer, Delivery",RMD1385-CULT-g,mdupuis@hekainc.com,+14133544352,https://hekainc.com,"https://hekainc.com/menu/medical?dtche%5Bpath%5D=info, https://facebook.com/hekainc","98 Sergeant Thomas Dion Wy, Westfield, MA 01085, USA"
eff03bfd-e0eb-4bfb-be94-5b580e844c8f,Seashore Enterprises LLC,"365 RECREATIONAL CANNABIS, 365 Recreational Cannabis, 365 Recreational Cannabis Shoreline",WA,1,0,Retailer,423784,"recreational365@yahoo.com, info@365recreational.com",+12065577778,"https://365recreational.com, https://365recreational.com/shoreline","https://facebook.com/pages/365-Recreational-Cannabis/1639964232885969, https://instagram.com/365.recreational.shoreline, https://twitter.com/365Recreational, https://yelp.com/biz/365-recreational-cannabis-shoreline, https://shoreline.365recreational.com/stores/365-recreational-shoreline","17517 15th Ave NE b, Shoreline, WA 98155, USA"
c0605155-b946-493f-bc17-9320ec0ebd7c,The Green Harbor Dispensary LLC,,MA,4,0,"Cultivation, Delivery, Product Manufacturer, Retailer, Distributor",RMD-1305-DISP-g,nick@greenharbordispensary.com,+15082095554,https://greenharbordispensary.com,"https://twitter.com/GreenHarborMA, https://greenharbordispensary.com/shop?dtche%5Bcategory%5D=vaporizers","29 Abbey Ln, Middleborough, MA 02346, USA"
c1fb3865-2a35-4177-a51d-c4d379c307c6,CMH Holdings 2 LLC,H.O.D. Monroe,MI,0,0,Pending Type,AU-ER-002921,monroe@shophod.com,+18337467463,https://shophod.com/locations/monroe,"https://facebook.com/houseofdank.michigan, https://twitter.com/houseofdankmi, https://instagram.com/houseofdank_mi, https://linkedin.com/company/houseofdank, https://ypsilanti.shophod.com/dispensary/north-east-select-somerville-retail-rec","14750 Laplaisance Rd unit h160, Monroe, MI 48161, USA"
c480572c-b598-4bc2-879f-16f0dd308148,Classic Roots Farm,Classic Roots Farm,MI,2,0,"Delivery, Retailer",PC-000805,,+19894723374,https://classicrootsfarm.com,"https://instagram.com/classicroots.farm?igshid=YzAyZWRlMzg%3D, https://facebook.com/classicrootsMI, https://linkedin.com/company/classic-roots-farm/about, https://instagram.com/classicrootsconcentrates?hl=en, https://menu.classicrootsfarm.com/stores/classic-roots-farm/products/flower","1115 Corunna Ave, Owosso, MI 48867, USA"
cc6ac996-a60f-4c63-a538-3347ac452a2c,Navi Inc,MONGOOSE CANNABIS,OR,1,0,"Retailer, Delivery",050101105215C0,hey@mongoosecannabis.com,+15419338032,https://mongoosecannabis.com,"https://instagram.com/mongoose.pdx, https://twitter.com/mongoosepdx, https://linkedin.com/company/mongoose-cannabis, https://mongoosecannabis.com/menu?dtche%5Bpath%5D=brands%2Fsmoky-flower-farm","3123 SE Belmont St, Portland, OR 97214, USA"
e036155a-f243-4631-a161-d5b6ccfbb313,Hollyweed,,AK,1,0,Hemp Retailer,20-3R-0081,,+19079293331,https://akhollyweed907.com,"https://twitter.com/hollyweed907, https://akhollyweed907.com/?dtche%5Bpath%5D=brands%2Fmercy-tree-of-alaska","2429 E 88th Ave, Anchorage, AK 99507, USA"
06c07189-2248-4c5c-b003-dcc796d65b55,The Botanical Co,The Botanical Co.,MI,1,0,Retailer,AU-R-000332,"jtaylor@carbidexllc.com, marketing@carbidexllc.com",+15176791170,https://thebotanical.co,"https://instagram.com/bococanna, https://yelp.com/biz/the-botanical-lansing-lansing, https://youtube.com/channel/UC_rr93IuPMDxqjHJpKIudkg, https://thebotanical.co/shop-lansing?dtche%5Bproduct%5D=grape-pie-4, https://thebotanical.co/cannabis-concentrates-oils-extracts","3535 Capital City Blvd, Lansing, MI 48906, USA"
22656971-d3d0-4fb8-98f6-ebc675d9122d,Jomosh LLC,"BIGFOOT BUD COMPANY, Bigfoot Bud Company",OR,1,0,"Retailer, Delivery",05010039882706,"bigfootbudco@outlook.com, support@bigfootbudco.com",+15038297717,https://bigfootbudco.com,"https://web.facebook.com/bigfootmolalla, https://twitter.com/BigfootBudCo, https://instagram.com/bigfootbudco_molalla, https://bigfootbudco.com/?dtche%5Bcategory%5D=edibles","109 W Main St, Molalla, OR 97038, USA"
3da4aeed-e3a9-4a89-bdc3-2a18d48b43f3,Purple Leaf LLC,"Natures Med Dispensary, Nature Med Gladstone",MO,1,0,"Retailer, Delivery, Transporter",DIS000056,"info@naturemedmo.com, mgadea@naturemedmo.com",+18164427838,"https://naturemedmo.com, https://naturemedmo.com/gladstone","https://facebook.com/naturemedmo, https://instagram.com/naturemedmo_, https://naturemedmo.com/ofallon","207 NE 72nd St, Gladstone, MO 64118, USA"
e977bece-e9f0-4a28-b372-e1c627feb0ea,Organic Cannabis Foundation LLC,"Suspiciously Delicious, LLC, Organicann",CA,1,0,"Retailer, Delivery",C10-0000331-LIC,"organicann@gmail.com, dona@naturalcannabis.com, info@naturalcannabis.com",+17072001310,"https://naturalcannabis.com, https://organicann.com, https://naturalcannabis.com/organicann","https://twitter.com/naturalcannabis, https://facebook.com/natcanco, https://instagram.com/natural_cannabis_company, https://naturalcannabis.com/mendocann","301 E Todd Rd, Santa Rosa, CA 95407, USA"
f2946030-c9d7-4a16-a873-cc715de46518,"Beehive's Own, LLC","Beehive Farmacy - BC, Beehive Farmacy - Brigham City",UT,1,0,Retailer,7006-1,info@beehivefarmacy.com,+14359190966,https://beehivefarmacy.com/dispensaries/ut/brigham-city,"https://instagram.com/TheBeehiveFarmacy, https://linkedin.com/company/beehive-farmacy, https://facebook.com/beehivefarmacyutah, https://brigham-city.beehivefarmacy.co/stores/beehive-farmacy-brigham-city, https://yelp.com/biz/beehive-farmacy-brigham-city","870 West 1150 South suite c, Brigham City, UT 84302, USA"
f44d7b31-d665-4012-9d51-cafac6ea162f,"Nature's Care & Wellness, LLC",Nature's Care Wellness,MD,1,0,Retailer,DA-23-00006,"willbosley@ncwmedical.com, linda.condon2426@gmail.com, info@ncwmedical.com",+14432521383,https://ncwmedical.com,"https://facebook.com/ncwmedical, https://instagram.com/naturescareandwellness, https://youtube.com/channel/UC2JbpUARUkotEng5H4QIaTA/videos?view_as=subscriber, https://linkedin.com/company/ncwmedical, https://twitter.com/ncwmedical, https://youtube.com/channel/UCa_2C1vuYrbsQKarJIfkxug, https://yelp.com/biz/natures-care-and-wellness-perryville, https://ncwmedical.com/menu/?dtche%5Bproduct%5D=gucci-fruit-just-flower","4925 Pulaski Hwy suite a, Perryville, MD 21903, USA"
f619eb15-72f7-40bf-a29b-239854f40487,Wvcc Inc,"WILLAMETTE VALLEY CANNABIS COMPANY, Willamette Valley Cannabis Company",OR,1,0,"Retailer, Delivery",0501022872F919,orders@wvcc.biz,+15034827277,https://wvcc.biz,https://wvcc.biz/?dtche%5Bproduct%5D=the-heights-co-nibblez-oreoz-x-gelato-25,"8265 SE McLoughlin Blvd, Portland, OR 97202, USA"
ffc6000b-fd9a-4322-a352-78459e01bd67,Nature's Med Mo LLC,"Nature Med Dispensary; Nature’s Med Dispensary, Nature Med Dispensary - St. Louis",MO,1,0,"Retailer, Delivery, Transporter",DIS000088,"bmillien@naturemedmo.com, jaypatel2323@gmail.com",+13149391076,https://naturemedmo.com,"https://web.facebook.com/naturemedmo?_rdc=1&_rdr=, https://twitter.com/naturemedmo, https://instagram.com/naturemedmo_, https://naturemedmo.com/ofallon","234 Kingston Dr, St. Louis, MO 63125, USA"
59dbe90b-f44f-4d60-aa67-addc5bcdf754,Green Machine Inc,Elevate Cannabis Dispensary,SD,1,0,"Retailer, Delivery",22ESTC8522,elevatedispensarysd@gmail.com,+16056602274,https://elevatedispensarysd.com,"https://instagram.com/elevatedispensarysd, https://elevatemenu.elevatedispensarysd.com/stores/green-machine/product/london-pound-cake-flower, https://facebook.com/ElevateDispensaryYankton","220 Capital St, Yankton, SD 57078, USA"
69cdef67-41e5-4afd-ad3d-0b1735f0bedb,Crave Cannabis,Crave Cannabis,MI,1,0,Retailer,AU-R-000656,shopmonroe@cravecannabis.com,+17349844700,"https://cravecannabis.com, https://cravecannabis.com/ann-arbor","https://instagram.com/wecravecannabis, https://linkedin.com/company/wecravecannabis, https://cravecannabis.com/ann-arbor?dtche%5Bcategory%5D=edibles","1100 S Monroe St, Monroe, MI 48161, USA"
6cd6437d-9548-4b84-964c-95916f6a5fc7,Arcanna LLC,"EAST COAST CANNABIS, East Coast Cannabis",ME,2,0,"Product Manufacturer, Distributor, Cultivation",AMF275,info@eccannabis.com,+12079943005,https://eccannabis.com,"https://facebook.com/east-coast-cannabis-111595057356219, https://linkedin.com/company/east-coast-cannabis, https://instagram.com/_eccannabis, https://yelp.com/biz/east-coast-cannabis-eliot, https://eccannabis.com/eliot-menu?dtche%5Bproduct%5D=ghost-train-haze","290 ME-236, Eliot, ME 03903, USA"
829e396e-e0ae-4b26-ba6b-38500946cb0b,B2b Ventures Llc,"B2B Ventures LLC, Green Escape",OK,1,0,"Retailer, Transporter",DAAA-41JA-OPSU,"greenescapeokc@gmail.com, kreate303@gmail.com",+14058496363,https://dutchie.com/stores/green-escape-okc,https://trust.dutchie.com,"6714 N Classen Blvd, Oklahoma City, OK 73116, USA"
8d9de150-e2d8-4261-be72-578255e9ab18,Nectar Markets LLC,"NECTAR; NECTAR MARKETS, Nectar - Grants Pass",OR,1,0,"Retailer, Delivery",050101796000AF,"askabudtender@nectarpdx.com, info@nectarpdx.com",+15412269344,https://nectar.store/store/grants-pass,"https://facebook.com/nectardispensary, https://twitter.com/NectarCannabis, https://pinterest.com/nectar_markets, https://youtube.com/c/NECTARCANNABIS, https://linkedin.com/company/nectarmarkets, https://instagram.com/nectardispensary","162 NE Beacon Dr suite 105, Grants Pass, OR 97526, USA"
8ee10ccd-765a-4b3d-b83a-37dfdff4c9f2,Lake Murray Ventures LLC,"Wellgreens and Wellgreens Everything Cannabis, Wellgreens And Wellgreens Everything Cannabis",CA,1,0,"Retailer, Delivery",C10-0000829-LIC,sam@wellgreens.store,+16198257111,https://wellgreens.store,"https://instagram.com/wellgreenscares, https://facebook.com/GetWellgreens, https://twitter.com/wellgreenscares, https://wellgreens.store/shop/emjay","5301 Lake Murray Blvd, La Mesa, CA 91942, USA"
95fb4941-f0aa-4e0b-88ca-6d210b02a899,Oxd 19341 LLC,"From the Earth Dispensary, From The Earth Medical Independence",MO,1,0,"Retailer, Delivery, Transporter",DIS000035,"mbowman@ftemo.com, social@ftemo.com",+18162001536,https://fromtheearth.com/missouri/independence,"https://facebook.com/fromtheearthmo, https://instagram.com/fromtheearthmo, https://twitter.com/fromtheearthmo, https://yelp.com/biz/from-the-earth-independence-4, https://linkedin.com/company/from-the-earth-missouri, https://fromtheearth.com/fall-in-love-with-these-products, https://fromtheearth.com/menu/port-hueneme, https://fromtheearth.com/missouri/brookside-menu?dtche%5Bcategory%5D=flower","19341 E US Hwy 40, Independence, MO 64055, USA"
9b8ace51-23de-4ca8-b2ae-9e08bdca65c1,"Lau Ola, LLC","Big Island Grown Dispensaries, Big Island Grown - Kona",HI,1,0,"Cultivation, Product Manufacturer, Retailer, Transporter",A04MC-74-5617-Pawai,info@bigislandgrown.co,+18083748210,"https://bigislandgrown.com, https://bigislandgrown.com/kona","https://linkedin.com/company/lau-ola-llc/about, https://instagram.com/bigislandgrownhawaii, https://shop-kona.bigislandgrown.com/stores/big-island-grown-kona, https://youtube.com/channel/UCZh6z75UaCQL74eRCcVg-DQ, https://yelp.com/biz/big-island-grown-kona-kailua-kona-2","74-5617 Pawai Pl, Kailua-Kona, HI 96740, USA"
9d335a93-3dc6-49bd-815c-c5f0d0ac834a,"Prairie Drive, Llc","Mosaic Plus, Mosaic Dispensary",OK,1,0,"Retailer, Transporter",DAAA-NJ5Z-FV5D,"tmjrholdings@gmail.com, reidwc@gmail.com",+14057684944,https://mosaicdispensary.com,"https://instagram.com/mosaicdispensary, https://mosaicdispensary.com/shop-okc?dtche%5Bcategory%5D=flower","3703 N Western Ave, Oklahoma City, OK 73118, USA"
ad1867a8-6714-4b80-958b-4c4c4a23867d,Purple Leaf LLC,"Natures Med Dispensary, Nature Med Independence",MO,1,0,"Retailer, Delivery, Transporter",DIS000059,"mgadea@naturemedmo.com, info@naturemedmo.com",+18168328788,"https://naturemedmo.com, https://naturemedmo.com/independence","https://facebook.com/naturemedmo, https://instagram.com/naturemedmo_, https://naturemedmo.com/ofallon","15823 E US Hwy 24, Independence, MO 64050, USA"
ae7b87b9-4c6c-40fe-8d81-60af30cffaaa,Potland Oregon LLC,"POTLAND, Potland",OR,2,0,"Retailer, Delivery, Distributor",06010190688A5B,thepotland@gmail.com,+15034328629,https://thepotland.co,"https://facebook.com/pg/thepotland/posts, https://instagram.com/thepotland.co?hl=en, https://twitter.com/thepotland, https://instagram.com/newpotland, https://yelp.com/biz/potland-portland-2, https://mobile.twitter.com/thepotland, https://thepotland.co/?dtche%5Bcategory%5D=apparel","1761 NE Dekum St, Portland, OR 97211, USA"
aead18b6-1b6f-4c61-99c1-ab5085c9dd62,The Frost Frontier LLC,"THE FROST FRONTIER, The Frost Frontier",AK,1,0,"Product Manufacturer, Distributor, Transporter",29054,thefrostfrontier@gmail.com,+19075225050,"https://frostfarming.com, https://frostfarming.com/about","https://instagram.com/frostfarming, https://web.facebook.com/frost.farms.56?_rdc=1&_rdr=&eav=AfYLWG9vBRIKGo0ENUcjiDvtsQmyY9EWizcR_8Jw_wtSuZztd7e5qzmLadh3Vp0jp8Q&paipv=0, https://frostfarming.com/blank-page","8535 Dimond D Cir unit b, Anchorage, AK 99515, USA"
b2a61d28-a521-4ff5-825a-3fe567417df0,Laday & Guerra General Partnership,"Jet Room, Laday Guerra General Partnership",CA,1,0,"Retailer, Delivery",C9-0000448-LIC,"jetroomla@jetroom.com, info@jetroom.com",+18335387666,https://jetroom.com/jetroom-la-shop,"https://instagram.com/jetroom_, https://facebook.com/JetRoomAdelanto, https://yelp.com/biz/jet-room-adelanto-3, https://www.jetroom.com/jet-room-adelanto-shop","17499 Adelanto Rd, Adelanto, CA 92301, USA"
124d779c-fb80-44f0-a6d1-0ffcbf4e7d79,Tokyo Smoke,Tokyo Smoke Inglewood,AB,1,0,Retailer,781318,askbob@tokyosmoke.com,+14039107505,"https://stores.tokyosmoke.com/ab/calgary-open/104-1020-9th-ave-se, https://ca.tokyosmoke.com","https://linkedin.com/company/hiku-brands, https://instagram.com/tokyosmoke, https://twitter.com/tokyo_smoke, https://pinterest.com/tokyosmoke, https://youtube.com/channel/UC2BjM3_kmvMQST8Tb7Zoviw, https://quancestreet.tokyosmoke.com/stores/Tokyo-Smoke-Regina-Quance","1020 9 Ave SE, Calgary, AB T2G 0S7, Canada"
e861ca2f-acb8-4366-9785-eb180b781172,11311 Retail LLC,"Bloom, Zips Cannabis - Everett",WA,1,0,Retailer,350766,mcschneidmiller@gmail.com,+14254056700,"https://zipscannabis.com/zips-everett, https://zipscannabis.com","https://yelp.com/biz/zips-cannabis-everett-recreational-dispensary-everett, https://zipscannabis.com/tacoma-downtown/edibles/topicals/bath_products, https://facebook.com/zips72nd","11311 Hwy 99, Everett, WA 98204, USA"
f280f103-e3d5-4f7f-98ea-d92ccfa30972,120 West LLC,Local Roots Cannabis Company,MI,0,0,Pending Type,AU-ER-000422,,+15178810585,https://localrootscannabis.com,"https://facebook.com/localrootscanna, https://instagram.com/local_roots_cannabis, https://localrootscannabis.com/recreational-menu?dtche%5Bproduct%5D=slapz-live-resin-concentrate","120 W Grand River Rd suite b, Laingsburg, MI 48848, USA"
f428e278-3eaa-4e86-a665-320b90fbfb55,"The Next Level Wellness #1, Inc","The Next Level Wellness - Kingwood, The Next Level Wellness # 5",WV,1,0,Retailer,D390057,"nextlevelwellnesswv@gmail.com, hmc1207@yahoo.com",+13049691633,https://tnlw.us,"https://instagram.com/thenextlevelwellness1, https://facebook.com/nxtlvlwellness, https://tnlw.us/shop-online","107B Pleasant Ave, Kingwood, WV 26537, USA"
fddeba37-4cf3-48f9-9213-0659a63e6575,Tdma LLC,Diem,MA,1,0,"Delivery, Retailer, Transporter",MR282376,"worcester@hellodiem.com, chris@hellodiem.com, ben@hellodiem.com",+17743143224,https://hellodiem.com/worcester,"https://facebook.com/Hello.Diem.MA, https://instagram.com/hello.diem.ma, https://twitter.com/diemcannabis, https://linkedin.com/company/diem-cannabis, https://hellodiem.com/lynn/menu?dtche%5Bcategory%5D=flower","74 Grafton St, Worcester, MA 01604, USA"
ff5ecf40-c7ab-46d1-ba88-45315ee793c9,COMPASSIONATE CARE GIVERS INC,"ROCKY MOUNTAIN HIGH, Rocky Mountain High, Rocky Mountain High - Alameda",CO,2,0,Retailer,402R-00069,"alameda@weissercompanies.com, mgt@weissercompanies.com",+17209419333,"https://rockymountainhigh.co, https://rockymountainhigh.co/locations/alameda","https://instagram.com/rockymountainhigh.co, https://linkedin.com/company/rocky-mountain-high-dispensary, https://twitter.com/rmh420, https://yelp.com/biz/rocky-mountain-high-dispensary-alameda-denver, https://rockymountainhigh.co/location/downtown-lodo?dtche%5Bcategory%5D=flower","1233 W Alameda Ave, Denver, CO 80223, USA"
cdc0a80f-06b5-4fe6-897c-6e42fa9aa7ad,Vibe The Ultimate Cannabis Experience,"Vibe The Ultimate Cannabis Experience, VIBE THE ULTIMATE CANNABIS EXPERIENCE",MI,2,0,"Delivery, Retailer",AU-R-000420,vibeordering@gmail.com,+13134203027,https://letsvibe420.com,"https://facebook.com/people/vibe-inkster/100069714117223, https://instagram.com/itsavibeinkster, https://letsvibe420.com/post/flavorful-delight-exploring-the-backpack-boyz-weed-selection","29385 Cherry Hill Rd, Inkster, MI 48141, USA"
d3153ede-820d-4b41-9f2f-d258906971dd,United Cultivation LLC,United Cultivation,MA,3,0,"Delivery, Retailer, Transporter, Cultivation, Distributor, Product Manufacturer",MR282633,"info@unitedcult.com, mike@unitedcult.com",+19783842616,https://unitedcult.com,"https://facebook.com/unitedculvitation, https://twitter.com/unitedcultma, https://instagram.com/united_cultivation, https://linkedin.com/company/united-cultivation, https://checkout-groton.unitedcult.com/dispensary/cross-street-shop","601 Fitchburg State Rd, Ashby, MA 01431, USA"
daea5092-cf50-453a-b4b1-ea8367404ced,Nw Homegrown LLC,"THE JOINT, The Joint",WA,1,0,Retailer,421804,shyd1@hotmail.com,+12062833333,"https://thejointllc.com, https://thejointllc.com/seattle","https://facebook.com/TheJointSeattle, https://yelp.com/biz/the-joint-seattle-seattle, https://thejointllc.com/legal-cannabis-burien, https://thejointllc.com/seattle-online-ordering","4336 Roosevelt Way NE ste c, Seattle, WA 98105, USA"
ebab71d2-9132-44e9-b45e-8a9be35d78ba,Health For Life Inc,Health For Life Ellsworth,AZ,1,0,"Cultivation, Distributor, Delivery, Transporter, Product Manufacturer, Retailer",00000118ESDH66162163,"isiah.pouges@ianthus.com, compliance@ianthus.com",+14808880247,https://healthforlifedispensaries.com/arizona/ellsworth,"https://instagram.com/healthforlife_az, https://facebook.com/healthforlifeaz, https://yelp.com/biz/health-for-life-ellsworth-mesa, https://healthforlifedispensaries.com/arizona/mcdowell","7343 S 89th Pl, Mesa, AZ 85212, USA"
3776d5cd-f2e0-4857-a107-700b7015db5f,Dr Jollys Industries LLC,,OR,1,0,Hemp Product Manufacturer,AG-R1080149HHR,info@drjollys.com,+15415082708,https://jollybend.com,"https://jollybend.com/store/bucket-hats, https://linkedin.com/company/dr.-jolly's-llc/about, https://yelp.com/biz/dr-jollys-bend-3, https://twitter.com/drjollys","415 SE 3rd St, Bend, OR 97702, USA"
436308e1-d530-4c35-8b85-ff397f59a466,KAZIMER LLC,"ROCKY MOUNTAIN HIGH, Rocky Mountain High",CO,2,0,"Cultivation, Distributor",403-00682,"alameda@weissercompanies.com, stapleton@weissercompanies.com, mgt@weissercompanies.com",+17209419333,https://rockymountainhigh.co,"https://instagram.com/rockymountainhigh.co, https://twitter.com/rmh420, https://rockymountainhigh.co/location/downtown-lodo?dtche%5Bcategory%5D=flower","1233 W Alameda Ave, Denver, CO 80223, USA"
4ff1a93f-d1ef-4ef3-9ed2-b1f3dce3a8aa,Tdma Orange LLC,"Diem, Diem - Worcester, Diem Cannabis Dispensary Worcester",MA,1,0,"Cultivation, Distributor",MC282031,"chris@hellodiem.com, jonathan@tidalroyalty.com, dusti@hellodiem.com",+17743143224,"https://hellodiem.com/worcester/pickup-menu, https://hellodiem.com/about, https://hellodiem.com","https://linkedin.com/company/diem-cannabis, https://twitter.com/diemcannabis, https://facebook.com/diemCBD, https://hellodiem.com/lynn/menu?dtche%5Bcategory%5D=flower","74 Grafton St, Worcester, MA 01604, USA"
575abc3e-ecae-4384-965a-a6cfaaf7f1c7,Juniper Cannabis,"JUNIPER NATURALS LLC, Juniper Cannabis - Bozeman",MT,3,0,"Cultivation, Retailer, Product Manufacturer",MT-JUNIPER-BOZEMA-MANU-3181,info@junipercannabis.com,+14065953181,https://junipercannabis.com,"https://instagram.com/junipermtgoods, https://junipercannabis.com/belgrade-dispensary-menu?dtche%5Bcategory%5D=apparel, https://yelp.com/biz/juniper-cannabis-bozeman","120 N Grand Ave, Bozeman, MT 59715, USA"
62a13a9f-20d9-480f-b472-3715e8dd58ab,Quality Roots Inc,"Quality Roots Inc., Quality Roots, Inc.",MI,1,0,Retailer,AU-R-000233,battlecreek@getqualityroots.com,+12697198600,"https://qualityrootsbattlecreek.wm.store, https://getqualityroots.com","https://linkedin.com/company/quality-roots, https://instagram.com/qualityroots, https://facebook.com/getqualityroots, https://crunchbase.com/organization/quality-roots, https://twitter.com/QualityRoots, https://getqualityroots.com/shop/berkley","1028 E Michigan Ave, Battle Creek, MI 49014, USA"
737aae11-f140-4675-a593-003f2bc91baa,Trinity M.M.J. LLC,"Trinity Compassionate Care Centers, Trinity Peoria, IL University St.",IL,2,0,Retailer,284000326-AUDO,,+13098632122,https://trinitydispensaries.com,"https://instagram.com/trinity_il_university, https://trinitydispensaries.com/menu?dtche%5Bpath%5D=locations","3125 N University St ste b, Peoria, IL 61604, USA"
751cdeb7-3747-4dfb-976b-2939e597f8d9,Boston Bud Factory Inc,Boston Bud Factory,MA,2,0,"Distributor, Product Manufacturer, Delivery, Retailer, Transporter",MP281397,frank.dailey@bostonbudfactory.com,+14134208100,https://bostonbudfactory.com,"https://facebook.com/bostonbudfactory, https://instagram.com/bostonbudfactory?hl=en, https://linkedin.com/company/boston-bud-factory, https://bostonbudfactory.com/cannabis-marijuana-dispensary-holyoke/about.php","73 Sargeant St, Holyoke, MA 01040, USA"
01ffa60d-1071-4c46-bb70-a07060ee499c,MAGNOLIA ROAD INC,"Sugarloaf Dispensary, Sugarloaf - Trinidad",CO,1,0,Retailer,402R-00821,managers@sugarloafdispensary.com,+17194228198,https://sugarloafdispensary.com,"https://yelp.com/biz/sugarloaf-dispensary-trinidad, https://sugarloafdispensary.com/?dtche%5Bproduct%5D=mango-kush-h-cart-mr-by-sesh","411 N Commercial St, Trinidad, CO 81082, USA"
10ae40ac-ffd0-46e0-90e4-15d4d4cdafa5,Axion Enterprises LLC,Secret Garden Cannabis,AK,1,0,Hemp Retailer,20-3R-0040,"james@secretgardenak.com, info@secretgardenak.com",+19077489333,https://secretgardencannabis.com,"https://instagram.com/secretgardenak, https://secretgardencannabis.com/menu/?dtche%5Bcategory%5D=accessories","726 E 15th Ave, Anchorage, AK 99501, USA"
12623f8f-21a3-4bcd-bc0e-c92c2b9f9321,Primitiv Retail LLC,Primitiv,MI,0,0,Pending Type,AU-ER-000432,info@primitivgroup.com,+12693405318,https://primitivgroup.com,"https://instagram.com/primitiv_group, https://facebook.com/primitivgroup, https://primitivgroup.com/orders?dtche%5Bproduct%5D=cured-flowers-watermelon-gelato-2g-brick-bubble-hash","1286 S 11th St, Niles, MI 49120, USA"
20015fc9-36b8-41e1-8210-da2e1d0ef6d4,Buds4u LLC,"BUDS 4 U, Buds 4 U",OR,1,0,"Retailer, Delivery",0501002850B56E,buds4ustores@gmail.com,+15419975321,https://marijuanaflorenceoregon.com,"https://twitter.com/buds4ullc, https://facebook.com/FlorenceBuds4u, https://marijuanaflorenceoregon.com/lakeside-menu","1480 Rhododendron Dr, Florence, OR 97439, USA"
